step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,copepod_infected_vel,infected_feeding_rate,seed
20,18,9893,530,80,34,20,3,1.2,10,221
21,13,10062,552,92,33,20,4,1.2,10,221
22,15,10281,573,84,29,20,7,1.2,10,221
23,20,10637,603,99,23,20,2,1.2,10,221
24,22,10644,653,78,18,20,6,1.2,10,221
25,15,11004,705,90,19,20,3,1.2,10,221
26,11,11073,752,93,19,20,3,1.2,10,221
27,13,10994,801,94,17,20,3,1.2,10,221
28,11,10945,852,103,12,20,1,1.2,10,221
29,7,10615,889,93,10,20,2,1.2,10,221
30,3,10340,958,107,7,20,2,1.2,10,221
31,3,9980,1031,117,4,20,1,1.2,10,221
32,3,9699,1100,134,2,20,1,1.2,10,221
33,1,9329,1192,132,1,20,1,1.2,10,221
34,0,8979,1265,129,2,20,1,1.2,10,221
35,0,8543,1335,139,1,20,0,1.2,10,221
36,0,8042,1440,133,1,20,0,1.2,10,221
37,0,7477,1540,135,0,20,0,1.2,10,221
38,0,6986,1648,135,0,20,0,1.2,10,221
39,0,6445,1741,143,0,20,0,1.2,10,221
40,0,5934,1880,132,1,20,0,1.2,10,221
41,0,5405,2002,131,0,20,0,1.2,10,221
42,0,4895,2149,164,0,20,0,1.2,10,221
43,0,4440,2318,172,0,20,0,1.2,10,221
44,0,3981,2459,174,0,20,0,1.2,10,221
45,0,3556,2619,188,0,20,0,1.2,10,221
46,0,3145,2794,187,0,20,0,1.2,10,221
47,0,2782,2989,192,0,20,0,1.2,10,221
48,0,2450,3194,170,0,20,0,1.2,10,221
49,0,2159,3447,164,0,20,0,1.2,10,221
50,0,1853,3660,150,0,20,0,1.2,10,221
51,0,1578,3893,130,0,20,0,1.2,10,221
52,0,1315,4144,129,0,20,0,1.2,10,221
53,0,1088,4397,112,0,20,0,1.2,10,221
54,0,863,4679,113,0,20,0,1.2,10,221
55,0,674,4998,100,0,20,0,1.2,10,221
56,0,500,5000,108,1,20,0,1.2,10,221
57,0,388,5000,104,1,20,0,1.2,10,221
58,0,275,5000,88,1,20,0,1.2,10,221
59,0,187,5000,101,0,20,0,1.2,10,221
60,0,128,5000,88,0,20,0,1.2,10,221
0,300,2000,400,150,0,20,0,1.3,10,221
1,300,2000,393,150,0,20,0,1.3,10,221
2,341,1991,380,179,7,20,0,1.3,10,221
3,339,1979,362,185,18,20,1,1.3,10,221
4,330,2115,338,205,29,20,2,1.3,10,221
5,327,2380,333,177,42,20,2,1.3,10,221
6,294,2506,323,166,50,20,4,1.3,10,221
7,279,2938,313,171,52,20,6,1.3,10,221
8,222,3341,303,146,59,20,5,1.3,10,221
9,174,3856,309,136,62,20,7,1.3,10,221
10,152,4615,342,118,66,20,4,1.3,10,221
11,109,4920,349,111,70,20,7,1.3,10,221
12,100,5855,357,124,71,20,5,1.3,10,221
13,81,6336,366,108,64,20,6,1.3,10,221
14,72,6780,385,95,63,20,6,1.3,10,221
15,81,7554,407,95,55,20,4,1.3,10,221
16,85,7864,431,91,52,20,5,1.3,10,221
17,80,8242,454,93,48,20,3,1.3,10,221
18,71,8494,477,73,47,20,3,1.3,10,221
19,61,8633,492,59,42,20,9,1.3,10,221
20,62,9590,518,61,44,20,4,1.3,10,221
21,65,9880,548,53,41,20,7,1.3,10,221
22,52,10444,570,52,41,20,7,1.3,10,221
23,52,11207,603,48,40,20,5,1.3,10,221
24,53,11735,631,54,32,20,4,1.3,10,221
25,57,12002,670,58,29,20,2,1.3,10,221
26,45,11880,708,53,25,20,6,1.3,10,221
27,38,12153,768,55,25,20,3,1.3,10,221
28,40,12165,819,60,19,20,4,1.3,10,221
29,35,12262,882,58,14,20,2,1.3,10,221
30,39,12092,931,55,12,20,4,1.3,10,221
31,31,12070,991,52,7,20,1,1.3,10,221
32,28,11776,1043,47,6,20,0,1.3,10,221
33,27,11403,1106,48,3,20,2,1.3,10,221
34,21,11271,1178,50,1,20,0,1.3,10,221
35,18,10830,1229,37,1,20,0,1.3,10,221
36,4,10323,1317,35,0,20,0,1.3,10,221
37,4,9815,1389,35,0,20,0,1.3,10,221
38,4,9286,1502,44,1,20,0,1.3,10,221
39,1,8685,1598,55,0,20,0,1.3,10,221
40,0,8103,1704,54,0,20,0,1.3,10,221
41,0,7487,1846,59,0,20,0,1.3,10,221
42,0,6924,1988,59,0,20,0,1.3,10,221
43,0,6347,2149,58,0,20,0,1.3,10,221
44,0,5798,2324,51,0,20,0,1.3,10,221
45,0,5240,2505,49,0,20,0,1.3,10,221
46,0,4703,2683,51,0,20,0,1.3,10,221
47,0,4173,2863,48,0,20,0,1.3,10,221
48,0,3659,3037,21,0,20,0,1.3,10,221
49,0,3137,3251,20,0,20,0,1.3,10,221
50,0,2711,3526,20,0,20,0,1.3,10,221
51,0,2234,3744,14,0,20,0,1.3,10,221
52,0,1865,3979,6,0,20,0,1.3,10,221
53,0,1512,4214,8,0,20,0,1.3,10,221
54,0,1202,4493,7,0,20,0,1.3,10,221
55,0,947,4787,5,0,20,0,1.3,10,221
56,0,745,5000,5,0,20,0,1.3,10,221
57,0,562,5000,5,0,20,0,1.3,10,221
58,0,416,5000,8,0,20,0,1.3,10,221
59,0,296,5000,6,0,20,0,1.3,10,221
60,0,206,5000,11,0,20,0,1.3,10,221
0,300,2000,400,150,0,20,0,1.4,10,221
1,300,2000,393,150,0,20,0,1.4,10,221
2,348,1992,383,165,6,20,0,1.4,10,221
3,343,1975,377,170,18,20,1,1.4,10,221
4,294,2024,357,183,32,20,3,1.4,10,221
5,294,2257,355,183,40,20,5,1.4,10,221
6,238,2865,364,166,52,20,6,1.4,10,221
7,220,3615,367,150,59,20,10,1.4,10,221
8,170,4506,377,145,66,20,5,1.4,10,221
9,133,5088,391,128,70,20,5,1.4,10,221
10,101,5499,440,124,66,20,7,1.4,10,221
11,61,6277,455,102,56,20,4,1.4,10,221
12,51,6782,477,97,56,20,5,1.4,10,221
13,46,7398,508,90,49,20,6,1.4,10,221
14,36,8025,547,75,48,20,6,1.4,10,221
15,37,8642,568,82,45,20,7,1.4,10,221
16,36,9525,581,73,45,20,7,1.4,10,221
17,37,10208,599,61,41,20,7,1.4,10,221
18,33,10751,631,59,39,20,4,1.4,10,221
19,21,11145,665,55,34,20,5,1.4,10,221
20,24,11397,706,51,35,20,4,1.4,10,221
21,20,11766,742,47,32,20,3,1.4,10,221
22,18,11897,781,41,27,20,4,1.4,10,221
23,17,11944,840,40,24,20,4,1.4,10,221
24,15,12021,895,39,20,20,4,1.4,10,221
25,20,12023,931,46,19,20,4,1.4,10,221
26,19,11994,992,46,17,20,1,1.4,10,221
27,14,11698,1063,40,12,20,1,1.4,10,221
28,14,11373,1125,39,9,20,1,1.4,10,221
29,11,11046,1186,40,8,20,0,1.4,10,221
30,11,10612,1278,39,4,20,1,1.4,10,221
31,8,10149,1378,36,3,20,1,1.4,10,221
32,10,9726,1474,34,1,20,1,1.4,10,221
33,10,9226,1551,44,1,20,0,1.4,10,221
34,7,8664,1661,44,1,20,0,1.4,10,221
35,9,8038,1776,40,1,20,0,1.4,10,221
36,9,7395,1887,41,0,20,0,1.4,10,221
37,7,6749,2038,39,1,20,0,1.4,10,221
38,3,6106,2173,35,1,20,0,1.4,10,221
39,3,5495,2312,30,0,20,0,1.4,10,221
40,3,4929,2470,29,0,20,0,1.4,10,221
41,1,4428,2620,28,0,20,0,1.4,10,221
42,0,3858,2786,24,0,20,0,1.4,10,221
43,0,3386,2982,24,0,20,0,1.4,10,221
44,0,2912,3182,24,0,20,0,1.4,10,221
45,0,2465,3390,15,0,20,0,1.4,10,221
46,0,2075,3626,20,0,20,0,1.4,10,221
47,0,1718,3861,18,0,20,0,1.4,10,221
48,0,1404,4115,19,0,20,0,1.4,10,221
49,0,1135,4392,16,0,20,0,1.4,10,221
50,0,918,4657,19,0,20,0,1.4,10,221
51,0,722,4975,19,0,20,0,1.4,10,221
52,0,574,5000,15,0,20,0,1.4,10,221
53,0,450,5000,15,0,20,0,1.4,10,221
54,0,334,5000,11,0,20,0,1.4,10,221
55,0,232,5000,16,0,20,0,1.4,10,221
56,0,158,5000,13,0,20,0,1.4,10,221
57,0,109,5000,13,0,20,0,1.4,10,221
58,0,70,5000,9,0,20,0,1.4,10,221
59,0,42,5000,13,0,20,0,1.4,10,221
60,0,25,5000,15,0,20,0,1.4,10,221
0,300,2000,400,150,0,20,0,1.5,10,221
1,300,2000,393,150,0,20,0,1.5,10,221
2,348,1994,373,159,5,20,1,1.5,10,221
3,334,2122,378,165,19,20,3,1.5,10,221
4,272,2408,368,175,38,20,4,1.5,10,221
5,263,2804,350,153,50,20,8,1.5,10,221
6,221,3581,339,116,61,20,9,1.5,10,221
7,199,4376,326,101,65,20,7,1.5,10,221
8,156,5038,335,78,70,20,10,1.5,10,221
9,114,6289,331,72,73,20,9,1.5,10,221
10,85,7269,359,60,72,20,5,1.5,10,221
11,63,7717,386,48,65,20,4,1.5,10,221
12,44,8033,401,37,59,20,6,1.5,10,221
13,27,8597,408,29,51,20,7,1.5,10,221
14,24,9462,417,26,50,20,8,1.5,10,221
15,15,10272,438,17,47,20,8,1.5,10,221
16,9,11028,472,18,42,20,4,1.5,10,221
17,7,11346,490,4,37,20,5,1.5,10,221
18,8,11849,531,3,33,20,3,1.5,10,221
19,10,11847,568,3,30,20,7,1.5,10,221
20,4,12389,613,3,27,20,6,1.5,10,221
21,5,12840,640,3,26,20,3,1.5,10,221
22,5,12966,686,0,25,20,1,1.5,10,221
23,4,12820,729,0,23,20,1,1.5,10,221
24,3,12610,759,0,22,20,1,1.5,10,221
25,1,12347,819,0,19,20,3,1.5,10,221
26,1,12173,855,0,15,20,1,1.5,10,221
27,0,11824,919,0,13,20,2,1.5,10,221
28,0,11595,970,0,9,20,1,1.5,10,221
29,0,11139,1035,0,5,20,1,1.5,10,221
30,0,10675,1105,0,4,20,0,1.5,10,221
31,0,10025,1160,0,2,20,0,1.5,10,221
32,0,9395,1236,0,2,20,0,1.5,10,221
33,0,8787,1323,0,2,20,0,1.5,10,221
34,0,8125,1421,0,1,20,0,1.5,10,221
35,0,7512,1498,0,1,20,0,1.5,10,221
36,0,6872,1608,0,0,20,0,1.5,10,221
37,0,6192,1722,0,0,20,0,1.5,10,221
38,0,5555,1825,0,0,20,0,1.5,10,221
39,0,4935,1944,0,0,20,0,1.5,10,221
40,0,4330,2070,0,0,20,0,1.5,10,221
41,0,3811,2222,0,0,20,0,1.5,10,221
42,0,3332,2339,0,0,20,0,1.5,10,221
43,0,2901,2517,0,0,20,0,1.5,10,221
44,0,2486,2696,0,0,20,0,1.5,10,221
45,0,2104,2932,0,0,20,0,1.5,10,221
46,0,1773,3115,0,0,20,0,1.5,10,221
47,0,1453,3349,0,0,20,0,1.5,10,221
48,0,1206,3611,0,0,20,0,1.5,10,221
49,0,981,3856,0,0,20,0,1.5,10,221
50,0,778,4137,0,0,20,0,1.5,10,221
51,0,582,4440,0,0,20,0,1.5,10,221
52,0,454,4784,0,0,20,0,1.5,10,221
53,0,370,5000,0,0,20,0,1.5,10,221
54,0,293,5000,0,0,20,0,1.5,10,221
55,0,227,5000,0,0,20,0,1.5,10,221
56,0,167,5000,0,0,20,0,1.5,10,221
57,0,105,5000,0,0,20,0,1.5,10,221
58,0,70,5000,0,0,20,0,1.5,10,221
59,0,27,5000,0,0,20,0,1.5,10,221
60,0,15,5000,0,0,20,0,1.5,10,221
