step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,copepod_infected_vel,infected_feeding_rate,seed
40,250,2266,118,151,0,20,0,1.0,2,210
41,237,1975,120,148,0,20,0,1.0,2,210
42,254,1731,119,155,0,20,0,1.0,2,210
43,261,1528,114,149,0,20,0,1.0,2,210
44,257,1349,119,103,0,20,0,1.0,2,210
45,240,1199,123,101,0,20,0,1.0,2,210
46,246,1066,126,94,0,20,0,1.0,2,210
47,268,952,125,79,0,20,0,1.0,2,210
48,235,852,127,76,0,20,0,1.0,2,210
49,218,783,131,65,0,20,0,1.0,2,210
50,223,689,127,79,0,20,0,1.0,2,210
51,224,606,126,87,0,20,0,1.0,2,210
52,229,523,121,91,0,20,0,1.0,2,210
53,206,467,118,95,0,20,0,1.0,2,210
54,226,408,118,90,0,20,0,1.0,2,210
55,228,346,121,92,0,20,0,1.0,2,210
56,217,298,121,90,0,20,0,1.0,2,210
57,201,250,118,87,0,20,0,1.0,2,210
58,177,202,122,91,0,20,0,1.0,2,210
59,173,157,130,90,0,20,0,1.0,2,210
60,158,122,140,90,0,20,0,1.0,2,210
0,300,2000,400,150,0,20,0,1.5,2,210
1,298,2000,396,150,0,20,0,1.5,2,210
2,339,1989,378,159,9,20,2,1.5,2,210
3,405,2093,373,168,23,20,7,1.5,2,210
4,501,2812,327,177,39,20,7,1.5,2,210
5,593,3455,303,154,42,20,6,1.5,2,210
6,689,4010,281,135,41,20,7,1.5,2,210
7,766,4706,262,116,41,20,6,1.5,2,210
8,812,5470,227,110,41,20,4,1.5,2,210
9,830,5839,214,97,30,20,6,1.5,2,210
10,760,6399,201,91,22,20,4,1.5,2,210
11,793,6831,178,77,24,20,3,1.5,2,210
12,775,7163,161,76,21,20,4,1.5,2,210
13,769,7452,142,74,13,20,1,1.5,2,210
14,699,7614,124,65,12,20,2,1.5,2,210
15,676,7953,119,52,10,20,1,1.5,2,210
16,708,7948,110,48,9,20,1,1.5,2,210
17,631,7921,107,47,4,20,4,1.5,2,210
18,587,8206,102,48,3,20,2,1.5,2,210
19,541,8280,98,51,2,20,1,1.5,2,210
20,534,8235,93,40,1,20,1,1.5,2,210
21,483,8100,91,36,4,20,2,1.5,2,210
22,427,8016,98,29,2,20,1,1.5,2,210
23,391,7821,102,30,2,20,0,1.5,2,210
24,393,7483,97,29,1,20,1,1.5,2,210
25,387,7219,89,22,1,20,0,1.5,2,210
26,372,6840,86,24,1,20,0,1.5,2,210
27,381,6420,81,28,1,20,0,1.5,2,210
28,398,5987,78,33,1,20,1,1.5,2,210
29,391,5655,71,25,0,20,0,1.5,2,210
30,407,5161,74,21,0,20,0,1.5,2,210
31,411,4650,70,23,0,20,0,1.5,2,210
32,384,4253,68,25,0,20,0,1.5,2,210
33,382,3869,60,18,0,20,0,1.5,2,210
34,353,3432,59,15,0,20,0,1.5,2,210
35,358,3047,60,19,0,20,0,1.5,2,210
36,327,2675,57,18,0,20,0,1.5,2,210
37,294,2346,57,15,0,20,0,1.5,2,210
38,279,2039,57,18,0,20,0,1.5,2,210
39,249,1746,60,18,0,20,0,1.5,2,210
40,227,1486,69,18,0,20,0,1.5,2,210
41,217,1259,74,14,0,20,0,1.5,2,210
42,190,1065,73,17,0,20,0,1.5,2,210
43,153,912,76,17,0,20,0,1.5,2,210
44,148,763,82,9,0,20,0,1.5,2,210
45,154,616,84,11,0,20,0,1.5,2,210
46,149,512,82,13,0,20,0,1.5,2,210
47,126,421,81,13,0,20,0,1.5,2,210
48,113,337,82,14,0,20,0,1.5,2,210
49,136,262,87,13,0,20,0,1.5,2,210
50,127,211,77,11,0,20,0,1.5,2,210
51,102,162,78,12,0,20,0,1.5,2,210
52,90,124,88,8,0,20,0,1.5,2,210
53,96,89,89,8,0,20,0,1.5,2,210
54,116,63,93,3,0,20,0,1.5,2,210
55,101,51,96,3,0,20,0,1.5,2,210
56,105,37,106,3,0,20,0,1.5,2,210
57,114,31,112,0,0,20,0,1.5,2,210
58,122,24,119,0,0,20,0,1.5,2,210
59,114,14,122,0,0,20,0,1.5,2,210
60,95,0,127,0,0,20,0,1.5,2,210
0,300,2000,400,150,0,20,0,1.0,10,210
1,298,2000,396,150,0,20,0,1.0,10,210
2,348,1994,377,168,6,20,0,1.0,10,210
3,349,1982,342,193,17,20,3,1.0,10,210
4,322,2315,352,201,29,20,6,1.0,10,210
5,282,2894,346,190,44,20,5,1.0,10,210
6,240,3425,347,172,55,20,7,1.0,10,210
7,233,4275,342,145,64,20,8,1.0,10,210
8,185,5134,338,140,73,20,6,1.0,10,210
9,144,5619,333,133,74,20,8,1.0,10,210
10,99,6610,368,124,72,20,5,1.0,10,210
11,91,7003,371,113,69,20,4,1.0,10,210
12,68,7517,379,108,67,20,5,1.0,10,210
13,54,7896,403,99,63,20,6,1.0,10,210
14,45,8531,424,86,61,20,8,1.0,10,210
15,38,9487,442,93,56,20,8,1.0,10,210
16,31,10219,457,86,52,20,5,1.0,10,210
17,23,10625,471,87,51,20,3,1.0,10,210
18,20,10674,518,85,43,20,4,1.0,10,210
19,15,10885,539,91,41,20,6,1.0,10,210
20,15,11301,554,87,39,20,1,1.0,10,210
21,6,11254,592,69,32,20,1,1.0,10,210
22,5,11049,625,86,28,20,1,1.0,10,210
23,4,10931,661,79,26,20,1,1.0,10,210
24,3,10735,695,70,23,20,0,1.0,10,210
25,3,10406,731,65,15,20,0,1.0,10,210
26,0,10006,786,73,12,20,0,1.0,10,210
27,0,9558,846,81,11,20,0,1.0,10,210
28,0,9114,898,83,9,20,0,1.0,10,210
29,0,8617,937,79,8,20,0,1.0,10,210
30,0,8120,990,83,5,20,0,1.0,10,210
31,0,7481,1065,91,3,20,0,1.0,10,210
32,0,6983,1137,84,4,20,0,1.0,10,210
33,0,6427,1224,79,4,20,0,1.0,10,210
34,0,5804,1317,69,2,20,0,1.0,10,210
35,0,5224,1402,72,1,20,0,1.0,10,210
36,0,4631,1502,71,0,20,2,1.0,10,210
37,0,4251,1609,67,0,20,0,1.0,10,210
38,0,3740,1710,58,0,20,0,1.0,10,210
39,0,3230,1846,40,0,20,0,1.0,10,210
40,0,2750,2006,44,0,20,0,1.0,10,210
41,0,2333,2158,42,0,20,0,1.0,10,210
42,0,1985,2314,50,0,20,0,1.0,10,210
43,0,1668,2442,54,0,20,0,1.0,10,210
44,0,1354,2602,48,0,20,0,1.0,10,210
45,0,1042,2782,47,0,20,0,1.0,10,210
46,0,774,2962,43,0,20,0,1.0,10,210
47,0,593,3198,48,0,20,0,1.0,10,210
48,0,480,3400,38,0,20,0,1.0,10,210
49,0,395,3623,41,0,20,0,1.0,10,210
50,0,313,3849,50,0,20,0,1.0,10,210
51,0,249,4087,57,0,20,0,1.0,10,210
52,0,218,4334,64,0,20,0,1.0,10,210
53,0,181,4665,65,0,20,0,1.0,10,210
54,0,151,4960,76,0,20,0,1.0,10,210
55,0,142,5000,69,0,20,0,1.0,10,210
56,0,129,5000,71,0,20,0,1.0,10,210
57,0,119,5000,77,0,20,0,1.0,10,210
58,0,105,5000,72,0,20,0,1.0,10,210
59,0,94,5000,67,0,20,0,1.0,10,210
60,0,88,5000,64,0,20,0,1.0,10,210
0,300,2000,400,150,0,20,0,1.5,10,210
1,298,2000,396,150,0,20,0,1.5,10,210
2,288,1990,375,171,10,20,0,1.5,10,210
3,256,1973,358,176,25,20,2,1.5,10,210
4,249,2299,349,184,36,20,4,1.5,10,210
5,227,2693,352,170,49,20,9,1.5,10,210
6,176,3723,354,159,61,20,5,1.5,10,210
7,165,4119,377,154,63,20,8,1.5,10,210
8,113,4890,388,135,68,20,7,1.5,10,210
9,100,5546,391,125,67,20,7,1.5,10,210
10,59,6373,445,121,69,20,5,1.5,10,210
11,49,7032,456,116,63,20,6,1.5,10,210
12,53,7550,483,111,60,20,5,1.5,10,210
13,48,8176,498,103,57,20,4,1.5,10,210
14,42,8516,529,96,54,20,3,1.5,10,210
15,31,8752,579,84,52,20,7,1.5,10,210
16,24,9518,626,88,49,20,6,1.5,10,210
17,20,10058,645,85,42,20,2,1.5,10,210
18,9,10141,699,67,40,20,6,1.5,10,210
19,8,10694,749,64,32,20,6,1.5,10,210
20,9,11002,810,59,34,20,4,1.5,10,210
21,8,11168,879,56,33,20,1,1.5,10,210
22,7,10982,924,36,31,20,3,1.5,10,210
23,10,11097,1003,20,27,20,3,1.5,10,210
24,7,11076,1082,21,25,20,5,1.5,10,210
25,8,11323,1149,20,22,20,3,1.5,10,210
26,7,11201,1234,21,19,20,6,1.5,10,210
27,6,11348,1315,19,13,20,4,1.5,10,210
28,6,11251,1395,16,11,20,2,1.5,10,210
29,3,10896,1491,22,8,20,2,1.5,10,210
30,3,10569,1589,18,5,20,3,1.5,10,210
31,1,10304,1716,18,5,20,1,1.5,10,210
32,1,9966,1857,21,4,20,0,1.5,10,210
33,0,9442,1976,17,4,20,1,1.5,10,210
34,0,8984,2082,21,2,20,0,1.5,10,210
35,0,8448,2214,15,2,20,0,1.5,10,210
36,0,7880,2365,16,2,20,0,1.5,10,210
37,0,7276,2538,22,2,20,0,1.5,10,210
38,0,6761,2721,20,1,20,0,1.5,10,210
39,0,6288,2863,20,0,20,0,1.5,10,210
40,0,5785,3075,20,0,20,0,1.5,10,210
41,0,5316,3244,18,1,20,0,1.5,10,210
42,0,4852,3440,14,1,20,0,1.5,10,210
43,0,4416,3684,16,0,20,0,1.5,10,210
44,0,3986,3952,13,0,20,0,1.5,10,210
45,0,3603,4247,17,0,20,0,1.5,10,210
46,0,3169,4524,17,0,20,0,1.5,10,210
47,0,2790,4857,16,0,20,0,1.5,10,210
48,0,2454,5000,19,0,20,0,1.5,10,210
49,0,2152,5000,16,0,20,0,1.5,10,210
50,0,1819,5000,19,0,20,0,1.5,10,210
51,0,1548,5000,19,0,20,0,1.5,10,210
52,0,1300,5000,19,0,20,0,1.5,10,210
53,0,1083,5000,24,0,20,0,1.5,10,210
54,0,860,5000,27,0,20,0,1.5,10,210
55,0,687,5000,30,0,20,0,1.5,10,210
56,0,517,5000,34,0,20,0,1.5,10,210
57,0,365,5000,32,0,20,0,1.5,10,210
58,0,248,5000,33,0,20,0,1.5,10,210
59,0,167,5000,32,0,20,0,1.5,10,210
60,0,116,5000,28,0,20,0,1.5,10,210
